person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
2136,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2137,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2138,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2139,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2140,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2141,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2142,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2143,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2144,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2145,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2146,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2147,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2148,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2149,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2150,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2151,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2152,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2153,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2154,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2155,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2156,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2157,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2158,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2159,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2160,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2161,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2162,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2163,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2164,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2165,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2166,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2167,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2168,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2169,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2170,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2171,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2172,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2173,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2174,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2175,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2176,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2177,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2178,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2179,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2180,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2181,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2182,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2183,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2184,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2185,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2186,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2187,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2188,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2189,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2190,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2191,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2192,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2193,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2194,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2195,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2196,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2197,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2198,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2199,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2200,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2201,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2202,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2203,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2204,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2205,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2206,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2207,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2208,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2209,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2210,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2211,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2212,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2213,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2214,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2215,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2216,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2217,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2218,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2219,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2220,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2221,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2222,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2223,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2224,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2225,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2226,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2227,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2228,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2229,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2230,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2231,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2232,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2233,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2234,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2235,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2236,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2237,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2238,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2239,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2240,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2241,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2242,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2243,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2244,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2245,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2246,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2247,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2248,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2249,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2250,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2251,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2252,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2253,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2254,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2255,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2256,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2257,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2258,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2259,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2260,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2261,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2262,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2263,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2264,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2265,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2266,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2267,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2268,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2269,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2270,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2271,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2272,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2273,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2274,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2275,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2276,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2277,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2278,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2279,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2280,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2281,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2282,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2283,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2284,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2285,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2286,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2287,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2288,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2289,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2290,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2291,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2292,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2293,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2294,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2295,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2296,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2297,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2298,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2299,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2300,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2301,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2302,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2303,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2304,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2305,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2306,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2307,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2308,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2309,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2310,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2311,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2312,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2313,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2314,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2315,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2316,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2317,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2318,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2319,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2320,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2321,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2322,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2323,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2324,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2325,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2326,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2327,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2328,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2329,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2330,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2331,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2332,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2333,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2334,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2335,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2336,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2337,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2338,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2339,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2340,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2341,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2342,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2343,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2344,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2345,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2346,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2347,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2348,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2349,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2350,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2351,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2352,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2353,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2354,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2355,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2356,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2357,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2358,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2359,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2360,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2361,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2362,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2363,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2364,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2365,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2366,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2367,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2368,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2369,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2370,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2371,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2372,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2373,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2374,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2375,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2376,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2377,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2378,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2379,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2380,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2381,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2382,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2383,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2384,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2385,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2386,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2387,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2388,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2389,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2390,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2391,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2392,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2393,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2394,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2395,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2396,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2397,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2398,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2399,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2400,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2401,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2402,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2403,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2404,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2405,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2406,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2407,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2408,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2409,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2410,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2411,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2412,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2413,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2414,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2415,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2416,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2417,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2418,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2419,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2420,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2421,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2422,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2423,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2424,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2425,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2426,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2427,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2428,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2429,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2430,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2431,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2432,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2433,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2434,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2435,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2436,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2437,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2438,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2439,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2440,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2441,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2442,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2443,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2444,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2445,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2446,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2447,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2448,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2449,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2450,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2451,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2452,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2453,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2454,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2455,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2456,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2457,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2458,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2459,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2460,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2461,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2462,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2463,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2464,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2465,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2466,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2467,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2468,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2469,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2470,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2471,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2472,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2473,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2474,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2475,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2476,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2477,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
2478,Male,African-American,34,0,0,0,0,(F3),Felony Battery w/Prior Convict,0
2479,Male,Other,69,0,0,0,0,(F3),Aggravated Assault w/Firearm,0
